id,generator,target,target_model,label,pred_original,pred_attacked,raw_original,raw_attacked,original_correct,attacked_correct,attack_success
37,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
38,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
42,gemini,sonnet,claude-sonnet-4-5,0,1,1,1,1,0,0,0
43,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
44,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
45,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
46,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
49,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
50,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
51,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
52,gemini,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0
53,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
55,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
57,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
58,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
61,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
62,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
64,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
65,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
67,gemini,sonnet,claude-sonnet-4-5,1,0,1,0,1,0,1,0
68,gemini,sonnet,claude-sonnet-4-5,2,2,1,2,1,1,0,1
70,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
71,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
72,gemini,sonnet,claude-sonnet-4-5,0,0,1,0,1,1,0,1
75,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
76,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
77,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
78,gemini,sonnet,claude-sonnet-4-5,1,2,1,2,1,0,1,0
79,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
80,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
82,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
83,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
84,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
85,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
87,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
88,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
89,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
90,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
93,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
97,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
98,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
101,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
102,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
104,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
107,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
108,gemini,sonnet,claude-sonnet-4-5,2,2,0,2,0,1,0,1
109,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
111,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
112,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
113,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
115,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
116,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
117,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
118,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
119,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
120,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
121,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
122,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
123,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
124,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
125,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
126,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
127,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
128,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
129,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
130,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
132,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
133,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
134,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
135,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
136,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
137,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
138,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
139,gemini,sonnet,claude-sonnet-4-5,0,0,1,0,1,1,0,1
141,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
143,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
144,gemini,sonnet,claude-sonnet-4-5,2,2,0,2,0,1,0,1
146,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
148,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
149,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
150,gemini,sonnet,claude-sonnet-4-5,0,1,0,1,0,0,1,0
152,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
153,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
154,gemini,sonnet,claude-sonnet-4-5,1,0,1,0,1,0,1,0
155,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
157,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
158,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
159,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
160,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
162,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
166,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
168,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
169,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
170,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
172,gemini,sonnet,claude-sonnet-4-5,1,1,2,1,2,1,0,1
174,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
175,gemini,sonnet,claude-sonnet-4-5,1,2,2,2,2,0,0,0
177,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
178,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
179,gemini,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0
180,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
181,gemini,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0
182,gemini,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0
183,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
184,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
186,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
187,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
189,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
190,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
191,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
192,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
193,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
194,gemini,sonnet,claude-sonnet-4-5,1,2,2,2,2,0,0,0
196,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
197,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
198,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
201,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
202,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
205,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
206,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
207,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
208,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
209,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
211,gemini,sonnet,claude-sonnet-4-5,0,0,2,0,2,1,0,1
212,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
213,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
214,gemini,sonnet,claude-sonnet-4-5,2,2,0,2,0,1,0,1
215,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
217,gemini,sonnet,claude-sonnet-4-5,0,0,1,0,1,1,0,1
218,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
219,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
220,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
221,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
222,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
224,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
225,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
227,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
228,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
230,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
233,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
235,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
236,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
237,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
238,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
239,gemini,sonnet,claude-sonnet-4-5,2,2,1,2,1,1,0,1
244,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
245,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
247,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
248,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
250,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
251,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
252,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
253,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
254,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
255,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
256,gemini,sonnet,claude-sonnet-4-5,2,2,1,2,1,1,0,1
257,gemini,sonnet,claude-sonnet-4-5,1,0,1,0,1,0,1,0
258,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
260,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
261,gemini,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0
262,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
263,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
265,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
266,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
267,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
268,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
269,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
270,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
272,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
273,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
274,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
275,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
276,gemini,sonnet,claude-sonnet-4-5,0,1,0,1,0,0,1,0
277,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
279,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
280,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
281,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
282,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
284,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
285,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
286,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
287,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
288,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
290,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
291,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
292,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
293,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
295,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
298,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
299,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
301,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
303,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
304,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
305,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
306,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
309,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
310,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
312,gemini,sonnet,claude-sonnet-4-5,1,2,2,2,2,0,0,0
313,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
314,gemini,sonnet,claude-sonnet-4-5,0,0,1,0,1,1,0,1
315,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
316,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
318,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
319,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
320,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
322,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
323,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
324,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
325,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
327,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
328,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
329,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
330,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
331,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
332,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
334,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
335,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
337,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
338,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
339,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
341,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
343,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
346,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
347,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
349,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
351,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
354,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
355,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
357,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
358,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
359,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
362,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
363,gemini,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0
364,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
365,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
367,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
369,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
370,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
371,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
372,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
373,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
377,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
380,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
381,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
383,gemini,sonnet,claude-sonnet-4-5,1,1,2,1,2,1,0,1
384,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
385,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
387,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
388,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
389,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
390,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
391,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
394,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
395,gemini,sonnet,claude-sonnet-4-5,1,2,2,2,2,0,0,0
396,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
397,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
400,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
402,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
404,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
405,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
406,gemini,sonnet,claude-sonnet-4-5,1,2,2,2,2,0,0,0
407,gemini,sonnet,claude-sonnet-4-5,0,0,1,0,1,1,0,1
409,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
410,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
411,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
412,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
413,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
414,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
416,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
418,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
419,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
420,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
422,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
424,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
426,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
427,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
429,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
430,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
433,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
434,gemini,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0
436,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
437,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
438,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
439,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
440,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
441,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
442,gemini,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1
445,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
446,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
448,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
449,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
450,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
452,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
453,gemini,sonnet,claude-sonnet-4-5,0,0,1,0,1,1,0,1
454,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
455,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
457,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
459,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
460,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
461,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
463,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
464,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
465,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
466,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
467,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
468,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
469,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
470,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
471,gemini,sonnet,claude-sonnet-4-5,1,0,1,0,1,0,1,0
472,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
473,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
474,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
475,gemini,sonnet,claude-sonnet-4-5,1,2,2,2,2,0,0,0
476,gemini,sonnet,claude-sonnet-4-5,1,0,1,0,1,0,1,0
477,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
478,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
479,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
482,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
483,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
484,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
485,gemini,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0
486,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
487,gemini,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0
488,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
489,gemini,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0
