id,generator,target,target_model,label,pred_original,pred_attacked,raw_original,raw_attacked,original_correct,attacked_correct,attack_success
61,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
62,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
64,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
65,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
67,gemini,openai,gpt-5.2,1,1,0,1,0,1,0,1
68,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
70,gemini,openai,gpt-5.2,1,0,0,0,0,0,0,0
71,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
72,gemini,openai,gpt-5.2,0,0,1,0,1,1,0,1
75,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
76,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
77,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
78,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
79,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
80,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
82,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
83,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
84,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
85,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
87,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
88,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
89,gemini,openai,gpt-5.2,2,1,2,1,2,0,1,0
90,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
93,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
97,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
98,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
101,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
102,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
104,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
107,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
108,gemini,openai,gpt-5.2,2,0,0,0,0,0,0,0
109,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
111,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
112,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
113,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
115,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
116,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
117,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
118,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
119,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
120,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
121,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
122,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
123,gemini,openai,gpt-5.2,0,1,0,1,0,0,1,0
124,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
125,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
126,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
127,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
128,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
129,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
130,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
132,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
133,gemini,openai,gpt-5.2,0,0,1,0,1,1,0,1
134,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
135,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
136,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
137,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
138,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
139,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
141,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
143,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
144,gemini,openai,gpt-5.2,2,2,0,2,0,1,0,1
146,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
148,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
149,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
150,gemini,openai,gpt-5.2,0,1,0,1,0,0,1,0
152,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
153,gemini,openai,gpt-5.2,2,1,2,1,2,0,1,0
154,gemini,openai,gpt-5.2,1,0,0,0,0,0,0,0
155,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
157,gemini,openai,gpt-5.2,1,1,0,1,0,1,0,1
158,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
159,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
160,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
162,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
166,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
168,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
169,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
170,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
172,gemini,openai,gpt-5.2,1,1,2,1,2,1,0,1
174,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
175,gemini,openai,gpt-5.2,1,2,2,2,2,0,0,0
177,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
178,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
179,gemini,openai,gpt-5.2,1,0,0,0,0,0,0,0
180,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
181,gemini,openai,gpt-5.2,1,1,0,1,0,1,0,1
182,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
183,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
184,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
186,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
187,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
189,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
190,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
191,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
192,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
193,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
194,gemini,openai,gpt-5.2,1,2,2,2,2,0,0,0
196,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
197,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
198,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
201,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
202,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
205,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
206,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
207,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
208,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
209,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
211,gemini,openai,gpt-5.2,0,1,1,1,1,0,0,0
212,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
213,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
214,gemini,openai,gpt-5.2,2,2,0,2,0,1,0,1
215,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
217,gemini,openai,gpt-5.2,0,1,1,1,1,0,0,0
218,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
219,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
220,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
221,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
222,gemini,openai,gpt-5.2,2,2,1,2,1,1,0,1
224,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
225,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
227,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
228,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
230,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
233,gemini,openai,gpt-5.2,2,1,1,1,1,0,0,0
235,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
236,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
237,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
238,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
239,gemini,openai,gpt-5.2,2,1,1,1,1,0,0,0
244,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
245,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
247,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
248,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
250,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
251,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
252,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
253,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
254,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
255,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
256,gemini,openai,gpt-5.2,2,1,1,1,1,0,0,0
257,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
258,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
260,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
261,gemini,openai,gpt-5.2,1,1,0,1,0,1,0,1
262,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
263,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
265,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
266,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
267,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
268,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
269,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
270,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
272,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
273,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
274,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
275,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
276,gemini,openai,gpt-5.2,0,1,1,1,1,0,0,0
277,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
279,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
280,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
281,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
282,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
284,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
285,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
286,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
287,gemini,openai,gpt-5.2,1,1,0,1,0,1,0,1
288,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
290,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
291,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
292,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
293,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
295,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
298,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
299,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
301,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
303,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
304,gemini,openai,gpt-5.2,1,1,2,1,2,1,0,1
305,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
306,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
309,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
310,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
312,gemini,openai,gpt-5.2,1,2,2,2,2,0,0,0
313,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
314,gemini,openai,gpt-5.2,0,1,1,1,1,0,0,0
315,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
316,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
318,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
319,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
320,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
322,gemini,openai,gpt-5.2,1,0,0,0,0,0,0,0
323,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
324,gemini,openai,gpt-5.2,0,0,1,0,1,1,0,1
325,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
327,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
328,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
329,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
330,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
331,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
332,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
334,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
335,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
337,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
338,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
339,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
341,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
343,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
346,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
347,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
349,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
351,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
354,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
355,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
357,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
358,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
359,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
362,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
363,gemini,openai,gpt-5.2,1,0,0,0,0,0,0,0
364,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
365,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
367,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
369,gemini,openai,gpt-5.2,2,1,1,1,1,0,0,0
370,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
371,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
372,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
373,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
377,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
380,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
381,gemini,openai,gpt-5.2,2,1,1,1,1,0,0,0
383,gemini,openai,gpt-5.2,1,1,2,1,2,1,0,1
384,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
385,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
387,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
388,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
389,gemini,openai,gpt-5.2,1,1,0,1,0,1,0,1
390,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
391,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
394,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
395,gemini,openai,gpt-5.2,1,2,1,2,1,0,1,0
396,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
397,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
400,gemini,openai,gpt-5.2,0,1,0,1,0,0,1,0
402,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
404,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
405,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
406,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
407,gemini,openai,gpt-5.2,0,0,1,0,1,1,0,1
409,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
410,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
411,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
412,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
413,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
414,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
416,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
418,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
419,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
420,gemini,openai,gpt-5.2,1,2,2,2,2,0,0,0
422,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
424,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
426,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
427,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
429,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
430,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
433,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
434,gemini,openai,gpt-5.2,1,0,1,0,1,0,1,0
436,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
437,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
438,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
439,gemini,openai,gpt-5.2,1,0,0,0,0,0,0,0
440,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
441,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
442,gemini,openai,gpt-5.2,1,1,0,1,0,1,0,1
445,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
446,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
448,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
449,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
450,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
452,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
453,gemini,openai,gpt-5.2,0,1,1,1,1,0,0,0
454,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
455,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
457,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
459,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
460,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
461,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
463,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
464,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
465,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
466,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
467,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
468,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
469,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
470,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
471,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
472,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
473,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
474,gemini,openai,gpt-5.2,1,1,2,1,2,1,0,1
475,gemini,openai,gpt-5.2,1,2,2,2,2,0,0,0
476,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
477,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
478,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
479,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
482,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
483,gemini,openai,gpt-5.2,2,2,0,2,0,1,0,1
484,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
485,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
486,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
487,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
488,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
489,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
490,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
491,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
492,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
493,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
494,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
495,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
496,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
497,gemini,openai,gpt-5.2,0,0,1,0,1,1,0,1
498,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
500,gemini,openai,gpt-5.2,2,1,1,1,1,0,0,0
501,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
502,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
503,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
504,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
505,gemini,openai,gpt-5.2,0,0,1,0,1,1,0,1
506,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
507,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
508,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
509,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
511,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
512,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
514,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
515,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
517,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
520,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
521,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
524,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
525,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
527,gemini,openai,gpt-5.2,1,0,0,0,0,0,0,0
533,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
534,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
536,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
538,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
539,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
540,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
541,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
542,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
543,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
545,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
546,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
547,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
548,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
549,gemini,openai,gpt-5.2,0,1,1,1,1,0,0,0
550,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
551,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
552,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
553,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
554,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
555,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
557,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
558,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
559,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
560,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
561,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
562,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
563,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
566,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
567,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
568,gemini,openai,gpt-5.2,1,1,1,1,1,1,1,0
569,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
570,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
571,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
574,gemini,openai,gpt-5.2,0,0,0,0,0,1,1,0
575,gemini,openai,gpt-5.2,2,2,2,2,2,1,1,0
