id,generator,target,target_model,label,pred_original,pred_attacked,raw_original,raw_attacked,original_correct,attacked_correct,attack_success
70,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
71,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
72,gemini,gemini,gemini-3.1-pro-preview,0,0,1,0,1,1,0,1
75,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
76,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
77,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
78,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
79,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
80,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
82,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
83,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
84,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
85,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
87,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
88,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
89,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
90,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
93,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
97,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
98,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
101,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
102,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
104,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
107,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
108,gemini,gemini,gemini-3.1-pro-preview,2,2,0,2,0,1,0,1
109,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
111,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
112,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
113,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
115,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
116,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
117,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
118,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
119,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
120,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
121,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
122,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
123,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
124,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
125,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
126,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
127,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
128,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
129,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
130,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
132,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
133,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
134,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
135,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
136,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
137,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
138,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
139,gemini,gemini,gemini-3.1-pro-preview,0,1,2,1,2,0,0,0
141,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
143,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
144,gemini,gemini,gemini-3.1-pro-preview,2,2,0,2,0,1,0,1
146,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
148,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
149,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
150,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
152,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
153,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
154,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
155,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
157,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
158,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
159,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
160,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
162,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
166,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
168,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
169,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
170,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
172,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
174,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
175,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
177,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
178,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
179,gemini,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
180,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
181,gemini,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
182,gemini,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
183,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
184,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
186,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
187,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
189,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
190,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
191,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
192,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
193,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
194,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
196,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
197,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
198,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
201,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
202,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
205,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
206,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
207,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
208,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
209,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
211,gemini,gemini,gemini-3.1-pro-preview,0,0,2,0,2,1,0,1
212,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
213,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
214,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
215,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
217,gemini,gemini,gemini-3.1-pro-preview,0,0,1,0,1,1,0,1
218,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
219,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
220,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
221,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
222,gemini,gemini,gemini-3.1-pro-preview,2,1,2,1,2,0,1,0
224,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
225,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
227,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
228,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
230,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
233,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
235,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
236,gemini,gemini,gemini-3.1-pro-preview,1,0,1,0,1,0,1,0
237,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
238,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
239,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
244,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
245,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
247,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
248,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
250,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
251,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
252,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
253,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
254,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
255,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
256,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
257,gemini,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
258,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
260,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
261,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
262,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
263,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
265,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
266,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
267,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
268,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
269,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
270,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
272,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
273,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
274,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
275,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
276,gemini,gemini,gemini-3.1-pro-preview,0,1,0,1,0,0,1,0
277,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
279,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
280,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
281,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
282,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
284,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
285,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
286,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
287,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
288,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
290,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
291,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
292,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
293,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
295,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
298,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
299,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
301,gemini,gemini,gemini-3.1-pro-preview,0,1,0,1,0,0,1,0
303,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
304,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
305,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
306,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
309,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
310,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
312,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
313,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
314,gemini,gemini,gemini-3.1-pro-preview,0,1,1,1,1,0,0,0
315,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
316,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
318,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
319,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
320,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
322,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
323,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
324,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
325,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
327,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
328,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
329,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
330,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
331,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
332,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
334,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
335,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
337,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
338,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
339,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
341,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
343,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
346,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
347,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
349,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
351,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
354,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
355,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
357,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
358,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
359,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
362,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
363,gemini,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
364,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
365,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
367,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
369,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
370,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
371,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
372,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
373,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
377,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
380,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
381,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
383,gemini,gemini,gemini-3.1-pro-preview,1,1,2,1,2,1,0,1
384,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
385,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
387,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
388,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
389,gemini,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
390,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
391,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
394,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
395,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
396,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
397,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
400,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
402,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
404,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
405,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
406,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
407,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
409,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
410,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
411,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
412,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
413,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
414,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
416,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
418,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
419,gemini,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
420,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
422,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
424,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
426,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
427,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
429,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
430,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
433,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
434,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
436,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
437,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
438,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
439,gemini,gemini,gemini-3.1-pro-preview,1,0,1,0,1,0,1,0
440,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
441,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
442,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
445,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
446,gemini,gemini,gemini-3.1-pro-preview,1,1,2,1,2,1,0,1
448,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
449,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
450,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
452,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
453,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
454,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
455,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
457,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
459,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
460,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
461,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
463,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
464,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
465,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
466,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
467,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
468,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
469,gemini,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
470,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
471,gemini,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
472,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
473,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
474,gemini,gemini,gemini-3.1-pro-preview,1,1,2,1,2,1,0,1
475,gemini,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
476,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
477,gemini,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
478,gemini,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
