id,generator,target,target_model,label,pred_original,pred_attacked,raw_original,raw_attacked,original_correct,attacked_correct,attack_success,old_pred_original,old_original_correct,old_attacked_correct,old_attack_success,recompute_source
119,clova,sonnet,claude-sonnet-4-5@20250929,1,1,0,1,0,1,0,1,1.0,1.0,0.0,1.0,consensus_fixed_original_cache
120,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
121,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
122,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
123,clova,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0,,,,,
124,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
125,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
126,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
127,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
128,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
129,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
130,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
132,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
133,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
134,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
135,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
136,clova,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0,,,,,
137,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
138,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
139,clova,sonnet,claude-sonnet-4-5@20250929,0,0,1,0,1,1,0,1,0.0,1.0,0.0,1.0,consensus_fixed_original_cache
141,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
143,clova,sonnet,claude-sonnet-4-5@20250929,2,2,0,2,0,1,0,1,2.0,1.0,0.0,1.0,consensus_fixed_original_cache
144,clova,sonnet,claude-sonnet-4-5@20250929,2,2,0,2,0,1,0,1,2.0,1.0,0.0,1.0,consensus_fixed_original_cache
146,clova,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0,,,,,
148,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
149,clova,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0,,,,,
150,clova,sonnet,claude-sonnet-4-5@20250929,0,1,1,1,1,0,0,0,1.0,0.0,0.0,0.0,consensus_fixed_original_cache
152,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
153,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
154,clova,sonnet,claude-sonnet-4-5@20250929,1,0,1,0,1,0,1,0,0.0,0.0,1.0,0.0,consensus_fixed_original_cache
155,clova,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0,,,,,
157,clova,sonnet,claude-sonnet-4-5,1,1,0,1,0,1,0,1,,,,,
158,clova,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0,,,,,
159,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
160,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
162,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
166,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
168,clova,sonnet,claude-sonnet-4-5@20250929,1,1,0,1,0,1,0,1,1.0,1.0,0.0,1.0,consensus_fixed_original_cache
169,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
170,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
172,clova,sonnet,claude-sonnet-4-5,1,1,2,1,2,1,0,1,,,,,
174,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
175,clova,sonnet,claude-sonnet-4-5,1,2,2,2,2,0,0,0,,,,,
177,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
178,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
179,clova,sonnet,claude-sonnet-4-5@20250929,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,consensus_fixed_original_cache
180,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
181,clova,sonnet,claude-sonnet-4-5@20250929,1,0,1,0,1,0,1,0,0.0,0.0,1.0,0.0,consensus_fixed_original_cache
182,clova,sonnet,claude-sonnet-4-5@20250929,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,consensus_fixed_original_cache
183,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
184,clova,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0,,,,,
186,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
187,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
189,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
190,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
191,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
192,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
193,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
194,clova,sonnet,claude-sonnet-4-5@20250929,1,2,2,2,2,0,0,0,2.0,0.0,0.0,0.0,consensus_fixed_original_cache
196,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
197,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
198,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
201,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
202,clova,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0,,,,,
205,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
206,clova,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0,,,,,
207,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
208,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
209,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
211,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
212,clova,sonnet,claude-sonnet-4-5,2,2,2,2,2,1,1,0,,,,,
213,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
214,clova,sonnet,claude-sonnet-4-5,2,2,0,2,0,1,0,1,,,,,
215,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
217,clova,sonnet,claude-sonnet-4-5@20250929,0,0,1,0,1,1,0,1,0.0,1.0,0.0,1.0,consensus_fixed_original_cache
218,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
219,clova,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0,,,,,
220,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
221,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
222,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
224,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
225,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
227,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
228,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
230,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
233,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
235,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
236,clova,sonnet,claude-sonnet-4-5@20250929,1,1,0,1,0,1,0,1,1.0,1.0,0.0,1.0,consensus_fixed_original_cache
237,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
238,clova,sonnet,claude-sonnet-4-5@20250929,1,1,2,1,2,1,0,1,1.0,1.0,0.0,1.0,consensus_fixed_original_cache
239,clova,sonnet,claude-sonnet-4-5@20250929,2,2,1,2,1,1,0,1,2.0,1.0,0.0,1.0,consensus_fixed_original_cache
244,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
245,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
247,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
248,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
250,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
251,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
252,clova,sonnet,claude-sonnet-4-5@20250929,0,0,1,0,1,1,0,1,0.0,1.0,0.0,1.0,consensus_fixed_original_cache
253,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
254,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
255,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
256,clova,sonnet,claude-sonnet-4-5@20250929,2,2,1,2,1,1,0,1,2.0,1.0,0.0,1.0,consensus_fixed_original_cache
257,clova,sonnet,claude-sonnet-4-5,1,0,0,0,0,0,0,0,,,,,
258,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
260,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
261,clova,sonnet,claude-sonnet-4-5@20250929,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,consensus_fixed_original_cache
262,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
263,clova,sonnet,claude-sonnet-4-5@20250929,2,2,2,2,2,1,1,0,2.0,1.0,1.0,0.0,consensus_fixed_original_cache
265,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
266,clova,sonnet,claude-sonnet-4-5@20250929,1,1,0,1,0,1,0,1,1.0,1.0,0.0,1.0,consensus_fixed_original_cache
267,clova,sonnet,claude-sonnet-4-5,1,1,1,1,1,1,1,0,,,,,
268,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
269,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
270,clova,sonnet,claude-sonnet-4-5,0,0,0,0,0,1,1,0,,,,,
272,clova,sonnet,claude-sonnet-4-5@20250929,2,2,1,2,1,1,0,1,2.0,1.0,0.0,1.0,consensus_fixed_original_cache
273,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
274,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
275,clova,sonnet,claude-sonnet-4-5@20250929,1,1,1,1,1,1,1,0,1.0,1.0,1.0,0.0,consensus_fixed_original_cache
276,clova,sonnet,claude-sonnet-4-5@20250929,0,1,1,1,1,0,0,0,1.0,0.0,0.0,0.0,consensus_fixed_original_cache
277,clova,sonnet,claude-sonnet-4-5@20250929,1,1,2,1,2,1,0,1,1.0,1.0,0.0,1.0,consensus_fixed_original_cache
279,clova,sonnet,claude-sonnet-4-5@20250929,0,0,0,0,0,1,1,0,0.0,1.0,1.0,0.0,consensus_fixed_original_cache
