id,generator,target,target_model,label,pred_original,pred_attacked,raw_original,raw_attacked,original_correct,attacked_correct,attack_success
33,clova,gemini,gemini-3.1-pro-preview,2,1,1,1,1,0,0,0
34,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
35,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
36,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
37,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
38,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
42,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
43,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
44,clova,gemini,gemini-3.1-pro-preview,0,0,1,0,1,1,0,1
45,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
46,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
49,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
50,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
51,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
52,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
53,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
55,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
57,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
58,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
61,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
62,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
64,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
65,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
67,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
68,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
70,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
71,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
72,clova,gemini,gemini-3.1-pro-preview,0,0,1,0,1,1,0,1
75,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
76,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
77,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
78,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
79,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
80,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
82,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
83,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
84,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
85,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
87,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
88,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
89,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
90,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
93,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
97,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
98,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
101,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
102,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
104,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
107,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
108,clova,gemini,gemini-3.1-pro-preview,2,2,0,2,0,1,0,1
109,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
111,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
112,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
113,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
115,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
116,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
117,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
118,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
119,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
120,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
121,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
122,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
123,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
124,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
125,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
126,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
127,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
128,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
129,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
130,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
132,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
133,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
134,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
135,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
136,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
137,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
138,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
139,clova,gemini,gemini-3.1-pro-preview,0,1,1,1,1,0,0,0
141,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
143,clova,gemini,gemini-3.1-pro-preview,2,2,0,2,0,1,0,1
144,clova,gemini,gemini-3.1-pro-preview,2,2,0,2,0,1,0,1
146,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
148,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
149,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
150,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
152,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
153,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
154,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
155,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
157,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
158,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
159,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
160,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
162,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
166,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
168,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
169,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
170,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
172,clova,gemini,gemini-3.1-pro-preview,1,1,2,1,2,1,0,1
174,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
175,clova,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
177,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
178,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
179,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
180,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
181,clova,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
182,clova,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
183,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
184,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
186,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
187,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
189,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
190,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
191,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
192,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
193,clova,gemini,gemini-3.1-pro-preview,2,2,1,2,1,1,0,1
194,clova,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
196,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
197,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
198,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
201,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
202,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
205,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
206,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
207,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
208,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
209,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
211,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
212,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
213,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
214,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
215,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
217,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
218,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
219,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
220,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
221,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
222,clova,gemini,gemini-3.1-pro-preview,2,1,1,1,1,0,0,0
224,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
225,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
227,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
228,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
230,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
233,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
235,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
236,clova,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
237,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
238,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
239,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
244,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
245,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
247,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
248,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
250,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
251,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
252,clova,gemini,gemini-3.1-pro-preview,0,0,2,0,2,1,0,1
253,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
254,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
255,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
256,clova,gemini,gemini-3.1-pro-preview,2,2,1,2,1,1,0,1
257,clova,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
258,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
260,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
261,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
262,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
263,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
265,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
266,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
267,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
268,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
269,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
270,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
272,clova,gemini,gemini-3.1-pro-preview,2,2,0,2,0,1,0,1
273,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
274,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
275,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
276,clova,gemini,gemini-3.1-pro-preview,0,1,1,1,1,0,0,0
277,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
279,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
280,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
281,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
282,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
284,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
285,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
286,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
287,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
288,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
290,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
291,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
292,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
293,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
295,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
298,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
299,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
301,clova,gemini,gemini-3.1-pro-preview,0,1,0,1,0,0,1,0
303,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
304,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
305,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
306,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
309,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
310,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
312,clova,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
313,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
314,clova,gemini,gemini-3.1-pro-preview,0,1,1,1,1,0,0,0
315,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
316,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
318,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
319,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
320,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
322,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
323,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
324,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
325,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
327,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
328,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
329,clova,gemini,gemini-3.1-pro-preview,2,2,1,2,1,1,0,1
330,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
331,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
332,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
334,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
335,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
337,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
338,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
339,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
341,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
343,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
346,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
347,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
349,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
351,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
354,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
355,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
357,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
358,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
359,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
362,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
363,clova,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
364,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
365,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
367,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
369,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
370,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
371,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
372,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
373,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
377,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
380,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
381,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
383,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
384,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
385,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
387,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
388,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
389,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
390,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
391,clova,gemini,gemini-3.1-pro-preview,2,2,0,2,0,1,0,1
394,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
395,clova,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
396,clova,gemini,gemini-3.1-pro-preview,0,0,1,0,1,1,0,1
397,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
400,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
402,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
404,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
405,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
406,clova,gemini,gemini-3.1-pro-preview,1,2,0,2,0,0,0,0
407,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
409,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
410,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
411,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
412,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
413,clova,gemini,gemini-3.1-pro-preview,0,0,1,0,1,1,0,1
414,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
416,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
418,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
419,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
420,clova,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
422,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
424,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
426,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
427,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
429,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
430,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
433,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
434,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
436,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
437,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
438,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
439,clova,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
440,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
441,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
442,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
445,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
446,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
448,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
449,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
450,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
452,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
453,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
454,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
455,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
457,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
459,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
460,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
461,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
463,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
464,clova,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
465,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
466,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
467,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
468,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
469,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
470,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
471,clova,gemini,gemini-3.1-pro-preview,1,0,0,0,0,0,0,0
472,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
473,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
474,clova,gemini,gemini-3.1-pro-preview,1,1,2,1,2,1,0,1
475,clova,gemini,gemini-3.1-pro-preview,1,2,2,2,2,0,0,0
476,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
477,clova,gemini,gemini-3.1-pro-preview,1,1,1,1,1,1,1,0
478,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
479,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
482,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
483,clova,gemini,gemini-3.1-pro-preview,2,2,1,2,1,1,0,1
484,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
485,clova,gemini,gemini-3.1-pro-preview,2,2,2,2,2,1,1,0
486,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
487,clova,gemini,gemini-3.1-pro-preview,1,1,0,1,0,1,0,1
488,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
489,clova,gemini,gemini-3.1-pro-preview,0,0,0,0,0,1,1,0
